id,diff_act,as_score,n_watchers,avg_activity_in_days,avg_age_in_days,binned_ip_reported
3,0.9754299754299754,5.590761940932849,0.0,0.9900000000000001,1.0,0
4,0.9852579852579852,5.590761940932849,0.0,1.0,1.0,0
9,0.8698317650413459,0.0023511113522507367,0.168,0.3522093023255814,0.3993011799747967,1
78,0.9459459459459459,0.13889642450219739,0.0,0.9600000000000001,1.0,1
92,0.9680589680589681,5.590761940932849,0.0,0.9825,1.0,0
93,0.9459459459459459,5.590761940932849,0.0,0.9600000000000001,1.0,0
95,0.9848866498740554,5.590761940932849,0.0,0.9750000000000001,0.9753694581280787,0
114,0.9886363636363636,7.214294757021684,0.016,0.215,0.2142857142857143,2
117,0.9852579852579852,5.590761940932849,0.0,1.0,1.0,0
137,0.9459459459459459,5.590761940932849,0.0,0.9600000000000001,1.0,0
190,0.9496567505720824,0.0023511113522507367,0.039999999999999994,0.18613636363636363,0.19323779668607255,1
324,0.9852579852579852,5.590761940932849,0.0,1.0,1.0,0
348,0.9754552652414885,0.06203316875553867,0.028,0.3825,0.38639162561576357,1
408,0.8973277074542897,0.5313511656086666,0.024,0.22535714285714284,0.2477128782547502,1
508,0.9852579852579852,0.15589676812616424,0.0,1.0,1.0,1
617,0.9021164021164021,0.027851626788201037,0.0,0.8500000000000001,0.9285714285714285,1
810,0.9838709677419355,0.4640732099904147,0.0,0.455,0.45566502463054187,1
847,0.9929577464788731,3.585987376340585,0.008,0.115,0.11412151067323482,0
980,1.0,0.006510769898540502,0.0,0.105,0.10344827586206896,1
1146,0.9848866498740554,0.17054600039788037,0.0,0.9750000000000001,0.9753694581280787,1
1199,1.0,0.27435660933572065,0.0,0.105,0.10344827586206896,1
1219,0.9446808510638298,0.6566834861555713,0.0,0.5525000000000001,0.5763546798029556,1
1230,0.9941860465116279,7.214294757021684,0.004,0.21125,0.20935960591133004,2
1335,1.0,0.7905159785144593,0.016,0.163,0.1605911330049261,1
1372,0.9548472775564409,0.15589676812616424,0.012,0.446875,0.46120689655172414,1
1437,1.0,0.15535420396795252,0.0,0.09,0.08866995073891626,1
1883,0.9620253164556962,0.0007234188776156113,0.0,0.1875,0.19211822660098524,1
2145,1.0,0.16168411914708913,1.0,0.0,0.0,1
2165,1.0,0.5313511656086666,0.0,0.13,0.12807881773399016,1
2215,0.8781725888324873,0.015734360588139547,0.028,0.21375,0.24014778325123154,1
2238,0.981354051054384,0.015734360588139547,0.184,0.2326595744680851,0.23362330992558433,1
2252,0.975975975975976,0.2287812200459371,0.02,0.5391666666666667,0.5443349753694581,1
2374,1.0,1.0753621615756062,0.0,0.055,0.054187192118226604,1
2447,0.8756345177664975,0.00705333405675221,0.0,0.8600000000000001,0.9679802955665024,1
2449,0.9831932773109243,0.39498670717812384,0.004,0.43625,0.437192118226601,1
2481,1.0,3.585987376340585,0.0,0.105,0.10344827586206896,0
2511,0.9813084112149533,0.7248657153708425,0.012,0.26,0.26108374384236455,1
2533,0.9713261648745518,0.015734360588139547,0.156,0.234625,0.23805418719211824,1
2536,0.9444444444444444,0.00831931709257953,0.016,0.2695,0.2812807881773399,1
2567,0.9722411831626849,0.029479319262836163,0.104,0.3931481481481482,0.39846743295019155,1
2707,0.9852941176470589,1.0753621615756062,0.004,0.08125,0.0812807881773399,1
2719,0.8333333333333334,0.0642034253883855,0.0,0.0475,0.05665024630541872,1
2778,0.9010238907849829,0.06203316875553867,0.02,0.1075,0.117816091954023,1
2807,0.9136904761904762,0.06203316875553867,0.024,0.10714285714285714,0.11576354679802955,1
2853,0.9807615230460921,0.7248657153708425,0.055999999999999994,0.4053333333333333,0.40722495894909694,1
